0.40974,0.45623,0.17988,0.096546,0.27485,0.78682,-0.51892,0.23001,-0.45759,-1.0343
0.55264,-0.0067531,0.16751,-0.40658,0.54658,0.38112,-0.16369,-0.15025,-0.78568,-0.10611
1.7308,1.5047,-1.2602,1.0034,1.1083,1.8403,-1.9785,0.78184,-0.88952,-2.1312
0.1826,0.47404,0.49853,0.82596,0.091557,-0.38393,0.7147,0.57822,-0.37956,0.89353
0.84148,0.17511,-1.3118,-0.70081,-0.12287,0.5745,-1.4429,-0.70288,0.30358,-1.1863
0.71173,0.16174,-0.51946,-0.12553,0.19482,0.27948,-0.68329,-0.33259,-0.076496,-0.656
-0.56802,-1.012,0.077955,-1.2841,-0.93832,-0.84088,0.33404,-1.0044,1.1042,0.37217
0.89484,0.53602,1.0216,1.6937,0.087837,0.61703,1.0201,0.70034,-0.2597,0.67964
1.5591,1.9989,0.42274,1.1713,1.2298,1.5287,-0.8483,1.0119,-0.98999,-1.3375
-1.3761,-1.4429,0.31522,-1.2078,-1.4531,-2.2875,0.18247,-1.0714,1.9319,0.5179
1.6912,1.3354,-0.24201,0.14254,0.41089,1.6975,-1.2208,-0.076726,-0.20151,-1.2881
-0.093768,-0.16701,-1.1,-0.49179,-0.13973,-0.83591,-0.31433,-0.38815,0.0071743,0.098547
1.4855,0.91532,-1.0519,2.5893,0.46274,0.67655,-0.0080029,1.2729,-0.70149,-0.22302
0.1417,0.57739,-1.1967,-0.020878,0.69709,-0.045263,-0.86746,0.811,-0.56294,-0.49204
0.010087,-0.25901,-1.801,-0.67519,-0.73721,0.061554,-1.4213,-1.1123,1.0077,-1.2228
-0.86246,-0.034371,0.95639,-0.036127,-0.094354,-0.82407,0.55173,-0.15534,0.18434,0.165
-0.6927,-1.3174,1.5966,-1.0001,-1.3626,-1.6043,1.0854,-1.1159,1.4455,1.147
-1.9641,-1.6802,0.89785,-1.044,-1.56,-0.73961,1.7713,-1.5443,1.5334,2.1642
-0.56178,-0.74677,0.20351,-0.43731,-0.7305,-0.14011,0.53279,-0.9637,0.74169,0.25435
-0.018122,1.0384,0.12181,1.2693,0.66995,0.11379,0.24041,1.2624,-0.75217,0.10546
-2.2,-2.7059,0.52491,-3.4451,-2.6253,-1.1581,0.59302,-3.4726,2.5734,0.67876
1.0894,0.93119,-0.99947,0.72673,1.2802,1.1271,-1.3095,0.88849,-1.5177,-1.2805
-1.7107,-0.58324,2.0652,-1.0245,-0.23174,-1.4122,0.97621,-0.014559,-0.040626,0.89911
1.3257,0.73842,-1.5296,0.54791,1.3711,1.8414,-1.4032,0.90724,-1.4702,-1.015
-0.16161,0.51386,0.11016,-0.053898,0.80657,0.2762,-0.29189,0.50168,-0.87023,-0.55313
0.55086,0.32253,-1.1205,0.85984,0.41954,-0.13022,-0.44786,0.80325,-0.21618,-0.46847
0.49548,-0.41575,-1.2344,0.23775,-0.46338,0.64948,-1.508,-0.61362,0.22388,-0.719
-1.8424,-1.4947,0.85579,-1.9683,-1.6532,-1.2766,1.1979,-1.9147,1.6817,1.3601
0.13703,-0.21474,0.097424,-0.15802,-0.17404,0.25659,0.019065,0.066266,-0.28101,-0.066903
1.1544,0.94287,-0.78892,1.1573,0.40004,0.95521,-0.54032,0.59876,-0.078503,-0.20994
-0.08687,0.15954,0.37642,-0.067567,0.41414,0.78054,0.32158,0.12191,-0.38664,0.094572
0.43472,1.3036,-0.01894,0.30764,1.5835,0.78089,0.12215,1.1418,-1.5486,-0.1629
0.014287,0.79163,-1.9912,-0.13289,0.56595,-0.44655,-1.5395,0.87634,-0.49226,-1.7578
-0.89913,-0.73836,-0.13086,-1.1643,-0.40543,-0.92579,-1.0414,-0.88469,0.58459,-0.67314
0.67365,0.57298,-0.21321,0.076573,0.76935,1.0094,-0.54814,0.35091,-0.59663,-0.46745
-0.046692,-0.55717,0.42126,-0.69576,-0.99532,0.99818,0.051897,-1.7361,1.3544,0.16425
0.46684,-0.21827,-0.25114,0.42887,0.092336,0.91103,-0.078187,-0.09553,0.41417,-0.1544
1.8658,2.6493,-0.86778,2.091,2.95,1.3476,-1.092,2.8606,-2.7903,-1.3087
1.577,0.93688,-0.91667,1.2558,0.63074,2.0642,-1.3946,0.46917,-0.25872,-1.2662
-0.7493,0.39036,1.7025,0.10127,0.43957,-1.6442,1.4079,0.76318,-0.52466,0.88255
-0.21192,0.040879,0.0081967,0.76153,-0.27324,0.91686,0.79968,0.070675,0.3492,0.92544
-0.19743,0.66421,-0.2064,1.1634,1.3376,-0.1244,0.90953,1.4132,-1.0392,0.97713
1.6414,1.2074,-0.98995,0.5705,1.7649,0.85891,-1.5506,1.2142,-1.8394,-1.8229
0.17182,-0.14883,-1.9654,-0.86896,-0.04679,-0.46358,-1.2956,-0.038544,0.012913,-1.4209
-0.49459,0.18474,0.76041,-0.37394,0.2812,-0.55696,0.76257,0.27553,-0.22442,0.5937
-1.7899,-2.5407,0.24622,-2.3745,-2.4159,-1.8362,0.92032,-2.3598,1.8317,1.1911
0.31459,-0.70417,0.23609,-0.35218,-0.69921,-0.19119,0.34856,-0.87219,0.71826,0.64994
-0.23889,-1.5647,-0.17142,-1.0386,-1.8178,-0.32843,-0.32756,-1.8019,1.47,-0.26366
-1.7849,-0.76675,1.7069,-0.089087,-0.17185,-1.1943,1.9222,0.6705,0.1606,1.8324
0.45243,0.79153,-0.36381,0.5106,0.87847,0.37935,-0.46043,0.67579,-0.68933,-0.68511
0.24964,0.093965,0.73768,-0.43151,0.28737,-0.32682,0.10934,0.089713,-0.43922,0.014967
-1.4435,-1.8118,1.7143,-0.75655,-1.3825,-1.3678,2.2998,-1.0324,1.5952,2.3929
1.3547,1.3974,-0.28406,0.6597,1.0721,1.2746,-0.65319,0.59731,-1.3258,-0.63844
-1.6712,-1.5419,1.3289,-1.6833,-1.4919,-0.80534,0.15094,-1.203,1.6274,0.085715
-0.24723,0.19325,1.3138,0.35639,0.176,-0.013995,0.59209,0.40613,-0.17549,0.34053
-0.37354,-1.149,0.25776,-1.0016,-0.83402,-0.39999,0.31978,-0.88803,1.2512,0.80261
-0.52186,-1.2139,0.58122,-1.3802,-0.53486,-1.2019,-0.0011071,-0.7813,0.29577,-0.16252
0.5925,-0.38835,1.27,-0.060878,-0.39274,0.42613,0.038883,-0.27567,0.30012,-0.11236
-0.7401,-0.87742,1.6881,-0.73764,-0.26211,-1.4146,1.2247,-0.10943,2.3486e-05,1.0294
0.73784,-0.67298,-0.62121,-0.77043,-0.47553,0.6507,-0.63824,-0.97233,0.63169,-0.47383
-1.8996,-0.78343,1.3568,-0.14835,-1.1759,-1.9181,2.7401,-0.45723,1.19,2.7447
-0.62178,-0.79355,0.48625,-0.5379,-1.752,0.20385,0.35215,-1.5761,1.6399,0.15643
-0.23217,-0.16804,-0.47758,-0.84873,0.19608,0.026643,-0.62717,-0.33193,0.24905,-0.31878
-0.46197,-0.66422,1.3101,-0.26543,-0.55297,-0.48419,0.79083,-0.50405,0.52325,0.7411
-1.2232,-0.87273,0.54185,-0.18565,0.10465,-1.1235,0.74105,0.39095,-0.20916,0.68777
-0.90141,-0.43803,-1.291,-0.62759,-0.77512,-0.84405,-0.11993,-0.65719,0.73945,0.087035
0.055615,0.838,-0.71304,0.92419,0.86939,0.71207,-0.17372,1.0728,-0.72653,-0.60308
0.38301,-0.075873,-0.092969,-0.76196,-1.1422,0.82871,-0.80219,-1.2368,1.0374,-1.0332
0.96673,1.2984,-2.2672,1.0387,1.0479,1.4033,-1.3984,0.91957,-1.1388,-1.4852
-1.8674,-2.1795,1.553,-2.4886,-1.8387,-1.3031,0.72828,-2.3764,1.4314,0.66961
-0.70239,-0.45316,0.9607,-0.81813,-0.64614,-1.5837,0.86102,-0.41082,0.82186,0.64396
-1.2046,-1.1293,1.648,-1.6208,-1.0991,-1.6982,1.6547,-1.0075,0.73737,1.3887
-0.086126,0.52319,0.47353,0.55704,0.80833,-0.025639,0.34002,0.81464,-0.92928,0.21354
-0.68048,-1.3313,1.2632,-1.0928,-2.2323,-0.85405,0.24981,-1.6989,2.1271,0.42262
-0.33164,-0.25197,-0.57151,0.26592,-0.72799,0.15549,0.67927,-0.49575,0.34641,0.88888
0.62906,0.72589,-1.3005,2.0108,0.31291,0.47636,-0.29682,0.92391,-0.67936,-0.12486
0.62389,0.59941,0.25285,-0.60391,0.25977,0.61953,-0.56612,-0.62916,0.31719,-0.58699
-1.3425,-0.23097,-0.0017361,-0.78588,0.47778,-0.8153,-0.014911,0.3502,-0.52688,-0.30324
-0.5606,-0.34757,-0.66311,0.25443,-0.11149,-0.19235,0.10754,0.070265,0.11742,0.055678
0.071035,-0.1004,0.51904,0.81627,-0.64804,0.10279,0.57808,-0.022153,1.1299,0.38987
0.81972,0.95106,0.55902,0.66514,0.40029,1.1595,-0.10516,0.88897,-0.1899,-0.44051
0.018528,0.17843,-0.11557,-0.02575,0.1795,-0.35095,0.085464,0.37324,-0.18824,0.3286
1.4324,1.9221,-1.4281,0.61145,1.8026,1.414,-1.9618,0.8597,-1.4198,-2.0031
0.95167,0.0079006,-1.0603,0.49105,0.33281,0.99121,-0.028953,0.45967,-0.69572,0.26552
0.38528,0.689,0.67176,0.77376,0.064298,0.63618,0.77039,0.37659,0.20766,0.82127
-0.095566,0.19204,-0.22807,-0.25314,0.47309,-0.35927,-0.26595,0.74311,-0.51969,-0.56677
0.66003,0.60318,0.72995,1.0844,0.33854,0.22972,0.96637,0.8094,-0.6403,1.0494
2.4834,0.82681,-1.833,1.597,0.66491,2.4351,-1.021,0.19315,-0.90849,-0.93426
-1.5302,-0.75714,0.9414,-0.16942,-0.16521,-0.69824,1.8287,-0.075375,0.15756,1.7334
-0.89033,-0.95291,1.5667,0.21628,-1.1637,-1.28,1.7695,-0.44668,0.92516,1.6024
0.60174,0.36281,-0.42004,1.5353,-0.061835,-0.0022241,0.42992,1.0296,-0.18241,0.36133
-0.80009,-2.0198,0.97476,-1.6152,-2.3099,-0.46372,0.27332,-2.0503,2.4559,0.73115
-0.58492,-0.15258,-0.27271,0.30525,0.47092,-0.096298,0.93044,0.6382,-0.43495,0.98685
0.9747,0.18263,-2.1581,-0.45404,-0.19911,0.97818,-2.0844,-0.56227,-0.28233,-1.9711
-0.10302,-0.77361,1.4446,0.14713,-1.2916,-0.059682,0.72988,-0.92538,1.1905,0.69303
-0.28288,0.08306,1.9186,0.37125,0.25309,0.25083,1.535,0.18559,-0.23194,1.5211
0.76084,-0.095833,-1.7502,-0.3515,-0.10956,0.60305,-1.5426,-0.50079,0.29077,-1.0452
0.31805,0.76848,-0.842,0.92566,0.61721,0.45563,-0.28186,0.62612,-0.79034,-0.38397
-0.65721,-0.19668,0.61856,0.94928,0.59547,-1.0067,0.72625,1.4961,-0.25313,0.72294
-0.43147,-1.2364,1.3881,-1.164,-0.56637,-0.12694,0.84816,-0.78562,0.34683,1.1129
0.15504,1.1057,0.43383,0.21567,0.87037,0.16225,-0.15587,0.73815,-0.84059,-0.26192
1.639,1.4613,-0.98145,1.8133,1.317,1.9799,-0.4246,1.7051,-1.1171,-0.44948
0.52195,0.73168,0.15189,1.009,1.0227,0.60706,-0.24166,1.114,-0.87196,-0.054686
-0.70593,-0.85935,2.0101,-0.11801,-1.3962,-0.18633,2.3772,-0.88399,1.513,2.4259
0.09621,0.027284,-0.4762,-0.22409,0.071812,-1.0308,0.23671,0.2843,0.21974,0.55819
-0.088683,1.7205,-0.4432,1.469,2.066,0.43038,0.029079,2.3233,-2.4337,-0.30758
0.4394,0.60932,-0.071775,0.49959,1.1986,1.3646,-0.21576,0.7065,-1.1119,-0.025735
0.44083,0.72033,-0.40628,0.10347,0.48964,0.88683,-0.79724,0.39248,-0.80249,-0.78956
-0.37685,-0.54378,-0.36349,-0.33879,-0.58479,-0.56566,0.083679,-0.13282,0.74006,0.20028
0.84019,0.77302,-2.4417,0.41843,1.3106,0.4535,-1.8224,1.1087,-2.0008,-1.6362
-2.7621,-2.39,2.0656,-2.0081,-1.9247,-2.6499,1.7832,-2.1269,1.6351,1.7942
-2.2157,-2.0222,1.251,-2.0759,-1.2171,-1.9545,1.3162,-1.2504,1.0417,1.6602
1.3555,1.1971,-0.77406,1.7318,0.81504,0.83513,-0.59373,1.2175,-0.55679,-0.8586
-1.9959,-0.73307,1.391,-0.45949,0.57424,-1.9003,1.8963,0.87796,-0.65179,1.604
0.81067,0.96326,-0.36073,0.37192,0.56515,0.63801,-1.4374,0.74308,-0.51555,-1.0685
-0.78438,-0.64034,0.81382,-0.84795,-0.579,-0.52089,0.5095,-0.66641,0.82591,0.39889
1.3033,0.86491,-0.20685,1.2484,-0.027065,0.20033,0.072233,0.59068,0.25268,0.32044
0.27948,-0.74076,-1.1089,-0.66508,-0.92836,-0.10231,-1.3045,-1.3634,0.36252,-1.1117
1.8507,0.57045,-1.2548,1.0309,0.35312,2.1062,-1.4523,-0.25859,-0.44972,-1.4703
1.397,0.66114,-0.21767,1.4056,0.81359,0.84047,-0.75477,1.0386,-0.87791,-0.9891
1.6037,1.8081,-1.4876,1.4283,2.1218,1.9379,-1.146,1.6898,-2.1606,-1.1895
0.076924,-0.203,-0.70863,0.37576,-0.82863,-0.5443,-0.18679,-0.35855,0.43183,-0.098682
-1.3593,-1.248,1.4728,-1.233,-0.38499,-0.83169,1.355,-0.76412,0.68838,1.441
-1.0619,-1.0283,0.89062,-0.26145,-0.56938,-0.60257,1.7019,-0.29201,0.48588,1.4223
0.59553,-0.17333,-0.34896,-0.24787,-0.1514,-0.67068,-0.77563,-0.086277,-0.13235,-0.66311
0.576,0.4268,-0.28591,0.57099,0.033076,0.60645,-0.23621,-0.11764,0.27006,-0.49214
-2.0031,-2.1793,0.42507,-1.6877,-1.3973,-2.3823,1.2574,-0.90799,1.8094,1.5835
0.088732,0.65342,-0.14784,0.8045,1.0565,-0.65213,0.4495,1.1212,-1.2476,0.10499
0.18108,0.21617,-0.39386,1.2085,0.036787,0.63606,0.72603,0.2481,-0.31104,0.76767
0.84084,0.73346,-0.34936,0.020492,-0.47471,0.68548,-0.7438,-0.84853,0.71514,-0.81275
1.0641,0.65189,-0.25792,0.72564,0.32881,1.6499,-0.21298,0.15739,-0.43489,-0.58948
-0.24842,-0.82877,-0.26272,-2.0204,-1.1148,-0.70882,-1.0761,-1.7917,1.3356,-0.75085
-1.2038,-1.6051,0.29991,-1.5206,-1.7806,-1.6308,0.75308,-1.7103,1.5101,0.71391
-0.92439,-1.414,1.3259,-1.1153,-1.3456,-0.97029,0.78272,-1.1257,0.99346,0.71416
-0.20035,0.23097,-0.4049,0.52035,0.68934,-0.062883,0.33704,1.0351,-0.6956,0.5323
1.2729,2.1086,-1.353,1.6249,1.85,1.1703,-1.3147,1.6578,-1.5028,-1.2525
-0.24905,0.24785,-0.56861,-0.8312,0.14055,0.12443,-1.3785,-0.99034,0.15068,-1.6574
0.60345,-0.53492,-0.71353,-0.35709,-0.79765,-0.18948,-0.56984,-0.67084,0.76918,-0.24689
0.051124,0.23001,0.10135,1.5733,-0.44676,0.72057,1.0028,0.16014,0.29304,0.93769
-0.87464,-0.82835,1.5161,-0.4789,-0.095317,-0.48995,1.2968,-0.35267,0.1389,1.1898
1.1446,1.0547,-2.0284,1.3066,1.5648,0.88758,-0.96774,1.7033,-1.5822,-0.85522
0.12717,0.50012,-0.606,0.27108,0.58579,0.051009,-0.28251,0.446,-0.097821,0.074529
-0.16535,0.40989,0.97288,0.79688,0.62003,0.078773,0.54726,0.49084,-0.15538,0.30851
-1.027,-0.63837,0.39714,-0.86963,-0.46804,-1.4482,0.82425,0.097589,0.71643,0.68115
2.4298,1.8131,-2.3643,1.6487,1.384,2.1698,-2.5551,1.1378,-1.0914,-2.2969
-0.78038,-0.60775,1.0184,-1.0416,-0.53204,-1.0972,-0.065471,-0.37736,0.52679,0.062141
1.6274,1.5022,-1.5548,0.4025,1.665,0.72291,-1.9102,1.1662,-1.9444,-2.0774
0.56889,0.14249,-0.14763,1.2129,0.12212,0.95218,0.29903,0.56123,0.13631,0.43146
-0.1584,-0.14938,-0.91379,0.22325,-1.0342,0.45862,1.1981,-0.94748,1.1554,1.3934
-1.034,-1.2071,0.54007,-1.0778,-0.79613,-0.72684,1.1266,-1.0423,0.51331,1.279
-0.62136,0.52785,0.40557,0.30843,0.60779,-0.25328,-0.033944,0.70284,-0.82744,-0.39277
0.6468,0.65323,-0.9958,-0.14945,-0.35154,-0.17011,-1.1773,-0.34654,-0.13611,-1.1488
1.4395,1.3599,-0.90727,0.9511,1.0838,1.4059,-1.6821,0.634,-0.82144,-1.5241
1.3377,0.30527,-0.44023,0.35791,0.30443,1.1546,-1.0788,0.10286,-0.062091,-1.0291
-0.26622,-0.078669,-0.51535,0.17872,-0.073105,-0.90876,0.1784,0.0958,-0.24161,0.22009
-1.2057,-0.81004,0.14996,-0.89846,-1.001,-1.3744,0.42375,-0.4896,1.0546,0.13823
-0.30573,0.35543,0.85959,-0.15205,0.24812,0.3647,0.66618,-0.42463,0.27128,0.49029
-0.2774,-0.20556,0.8572,0.9181,-0.089999,0.010772,1.5641,0.60907,0.15591,1.6475
1.0999,0.36814,0.42418,1.0967,-0.21751,1.0816,0.11523,-0.1713,-0.017666,-0.018047
0.62743,-0.24921,-0.10544,0.76164,-0.36767,-0.13131,0.069556,0.13429,0.39065,-0.13276
